Datum,BundeslandID,Name,BestaetigteFaelleBundeslaender,Todesfaelle,Genesen,Hospitalisierung,Intensivstation,Testungen,TestungenPCR,TestungenAntigen,TestungenPCRTaeglich,HospitalisierungTaeglich,Neuinfektionen,Positivrate
2021-09-15,10,Österreich,718091,10870,684548,822.0,202,82216463,18234253,63982210,165625.0,-3.0,2198.0,1327.0943396226414
2021-09-16,1,Burgenland,19783,348,18983,18.0,4,2929891,280061,2649830,952.0,-2.0,39.0,4096.638655462185
2021-09-16,2,Kärnten,43058,833,41334,33.0,7,4004956,364450,3640506,625.0,-3.0,115.0,18400.0
2021-09-16,3,Niederösterreich,121079,1860,115327,119.0,39,15625235,2259723,13365512,4498.0,-2.0,409.0,9092.930191196087
2021-09-16,4,Oberösterreich,130853,1781,125212,179.0,36,13530231,882165,12648066,2947.0,9.0,598.0,20291.82219205972
2021-09-16,5,Salzburg,54522,596,52241,45.0,9,5685658,565389,5120269,3451.0,-1.0,137.0,3969.863807592002
2021-09-16,6,Steiermark,86762,2118,82440,72.0,17,11646807,960983,10685824,6524.0,1.0,233.0,3571.4285714285716
2021-09-16,7,Tirol,68964,645,67254,55.0,7,6007686,1123382,4884304,4075.0,3.0,90.0,2208.588957055215
2021-09-16,8,Vorarlberg,33876,315,32695,24.0,6,4651945,287914,4364031,857.0,-1.0,77.0,8984.830805134188
2021-09-16,9,Wien,161558,2386,150838,298.0,77,18418311,11651524,6766787,117409.0,17.0,666.0,567.2478259758622
2021-09-16,10,Österreich,720455,10882,686324,843.0,202,82500720,18375591,64125129,141338.0,21.0,2364.0,1672.586282528407
2021-09-17,1,Burgenland,19807,348,19020,17.0,4,2943253,281509,2661744,1448.0,-1.0,24.0,1657.4585635359117
2021-09-17,2,Kärnten,43141,834,41416,33.0,6,4014463,368675,3645788,4225.0,0.0,83.0,1964.4970414201184
2021-09-17,3,Niederösterreich,121489,1860,115706,121.0,38,15686855,2265488,13421367,5765.0,2.0,410.0,7111.882046834346
2021-09-17,4,Oberösterreich,131324,1782,125646,179.0,36,13589794,887621,12702173,5456.0,0.0,471.0,8632.697947214076
2021-09-17,5,Salzburg,54637,596,52371,52.0,8,5715099,570510,5144589,5121.0,7.0,115.0,2245.6551454793985
2021-09-17,6,Steiermark,86999,2118,82605,76.0,21,11694848,967024,10727824,6041.0,4.0,237.0,3923.191524582023
2021-09-17,7,Tirol,69034,647,67279,53.0,9,6017534,1128333,4889201,4951.0,-2.0,70.0,1413.8557867097556
2021-09-17,8,Vorarlberg,33948,316,32764,24.0,6,4667485,288710,4378775,796.0,0.0,72.0,9045.226130653265
2021-09-17,9,Wien,161978,2388,151208,305.0,83,18539101,11766765,6772336,115241.0,7.0,420.0,364.45362327643807
2021-09-17,10,Österreich,722357,10889,688015,860.0,211,82868432,18524635,64343797,149044.0,17.0,1902.0,1276.1332224041223
2021-09-18,1,Burgenland,19850,348,19053,17.0,4,2951861,283036,2668825,1527.0,0.0,43.0,2815.9790438768828
2021-09-18,2,Kärnten,43249,834,41503,36.0,7,4014910,369122,3645788,447.0,3.0,108.0,24161.073825503358
2021-09-18,3,Niederösterreich,121752,1862,116013,113.0,36,15751164,2270494,13480670,5006.0,-8.0,263.0,5253.695565321614
2021-09-18,4,Oberösterreich,131611,1782,126084,179.0,36,13684123,891668,12792455,4047.0,0.0,287.0,7091.672844082036
2021-09-18,5,Salzburg,54731,596,52501,52.0,8,5752384,575736,5176648,5226.0,0.0,94.0,1798.6988136241869
2021-09-18,6,Steiermark,87194,2118,82782,76.0,21,11753219,974140,10779079,7116.0,0.0,195.0,2740.3035413153457
2021-09-18,7,Tirol,69097,648,67401,53.0,9,6025767,1130636,4895131,2303.0,0.0,63.0,2735.562310030395
2021-09-18,8,Vorarlberg,33990,316,32764,24.0,6,4685680,289032,4396648,322.0,0.0,42.0,13043.478260869566
2021-09-18,9,Wien,162561,2391,151826,295.0,85,18623646,11843240,6780406,76475.0,-10.0,583.0,762.3406341941811
2021-09-18,10,Österreich,724035,10895,689927,845.0,212,83242754,18627104,64615650,102469.0,-15.0,1678.0,1637.5684353316612
2021-09-19,1,Burgenland,19890,348,19096,17.0,4,2959636,285237,2674399,2201.0,0.0,40.0,1817.3557473875512
2021-09-19,2,Kärnten,43311,834,41546,42.0,9,4015445,369657,3645788,535.0,6.0,62.0,11588.785046728972
2021-09-19,3,Niederösterreich,122014,1862,116425,114.0,37,15803736,2275813,13527923,5319.0,1.0,262.0,4925.737920661779
2021-09-19,4,Oberösterreich,131854,1783,126474,178.0,37,13757744,895127,12862617,3459.0,-1.0,243.0,7025.151777970512
2021-09-19,5,Salzburg,54790,596,52606,52.0,8,5779669,579173,5200496,3437.0,0.0,59.0,1716.613325574629
2021-09-19,6,Steiermark,87340,2118,82941,76.0,21,11787037,975529,10811508,1389.0,0.0,146.0,10511.159107271418
2021-09-19,7,Tirol,69179,648,67504,53.0,9,6034421,1133499,4900922,2863.0,0.0,82.0,2864.1285365001745
2021-09-19,8,Vorarlberg,34039,316,32856,18.0,6,4697416,289799,4407617,767.0,-6.0,49.0,6388.5267275097785
2021-09-19,9,Wien,163017,2391,152243,289.0,88,18687051,11897395,6789656,54155.0,-6.0,456.0,842.0275136183178
2021-09-19,10,Österreich,725434,10896,691691,839.0,219,83522155,18701229,64820926,74125.0,-6.0,1399.0,1887.3524451939293
2021-09-20,1,Burgenland,19918,348,19146,20.0,3,2968311,286747,2681564,1510.0,3.0,28.0,1854.3046357615895
2021-09-20,2,Kärnten,43348,834,41635,37.0,7,4022729,370339,3652390,682.0,-5.0,37.0,5425.219941348973
2021-09-20,3,Niederösterreich,122223,1865,116762,124.0,34,15846419,2280107,13566312,4294.0,10.0,209.0,4867.256637168141
2021-09-20,4,Oberösterreich,132147,1786,126860,176.0,39,13811345,898369,12912976,3242.0,-2.0,293.0,9037.631091918569
2021-09-20,5,Salzburg,54857,597,52779,58.0,9,5807107,581042,5226065,1869.0,6.0,67.0,3584.804708400214
2021-09-20,6,Steiermark,87439,2120,83129,98.0,22,11825291,981896,10843395,6367.0,22.0,99.0,1554.8924140097376
2021-09-20,7,Tirol,69283,651,67649,68.0,9,6041289,1136484,4904805,2985.0,15.0,104.0,3484.0871021775542
2021-09-20,8,Vorarlberg,34090,317,32935,16.0,5,4710804,290389,4420415,590.0,-2.0,51.0,8644.06779661017
2021-09-20,9,Wien,163369,2400,152705,300.0,86,18751286,11955040,6796246,57645.0,11.0,352.0,610.6340532570041
2021-09-20,10,Österreich,726674,10918,693600,897.0,214,83784581,18780413,65004168,79184.0,58.0,1240.0,1565.9729238229945
2021-09-21,1,Burgenland,19947,348,19195,17.0,2,2974163,287553,2686610,806.0,-3.0,29.0,3598.014888337469
2021-09-21,2,Kärnten,43398,834,41720,36.0,6,4024379,371185,3653194,846.0,-1.0,50.0,5910.16548463357
2021-09-21,3,Niederösterreich,122548,1867,117234,126.0,33,15890440,2284896,13605544,4789.0,2.0,325.0,6786.385466694508
2021-09-21,4,Oberösterreich,132673,1789,127289,169.0,41,13859689,901590,12958099,3221.0,-7.0,526.0,16330.332194970506
2021-09-21,5,Salzburg,55014,599,52944,59.0,10,5832225,586218,5246007,5176.0,1.0,157.0,3033.2302936630604
2021-09-21,6,Steiermark,87617,2122,83333,86.0,21,11900088,997286,10902802,15390.0,-12.0,178.0,1156.595191682911
2021-09-21,7,Tirol,69394,652,67761,65.0,12,6048221,1139936,4908285,3452.0,-3.0,111.0,3215.5272305909616
2021-09-21,8,Vorarlberg,34150,317,33025,15.0,4,4722817,291347,4431470,958.0,-1.0,60.0,6263.048016701461
2021-09-21,9,Wien,163955,2405,153268,303.0,87,18980544,12177800,6802744,222760.0,3.0,586.0,263.0633866044173
2021-09-21,10,Österreich,728696,10933,695769,876.0,216,84232566,19037811,65194755,257398.0,-21.0,2022.0,785.5538893076092
2021-09-22,1,Burgenland,19976,349,19266,16.0,2,2981986,290042,2691944,2489.0,-1.0,29.0,1165.1265568501406
2021-09-22,2,Kärnten,43516,834,41822,37.0,6,4163946,371989,3791957,804.0,1.0,118.0,14676.616915422886
2021-09-22,3,Niederösterreich,122829,1867,117582,126.0,31,15930817,2291248,13639569,6352.0,0.0,281.0,4423.803526448362
2021-09-22,4,Oberösterreich,133047,1793,127637,178.0,41,13918895,906052,13012843,4462.0,9.0,374.0,8381.891528462573
2021-09-22,5,Salzburg,55155,600,53107,55.0,11,5856754,590898,5265856,4680.0,-4.0,141.0,3012.8205128205127
2021-09-22,6,Steiermark,87818,2122,83557,81.0,21,11936660,1003772,10932888,6486.0,-5.0,201.0,3098.9824236817763
2021-09-22,7,Tirol,69501,653,67908,60.0,13,6065291,1142628,4922663,2692.0,-5.0,107.0,3974.739970282318
2021-09-22,8,Vorarlberg,34198,318,33118,16.0,3,4735522,291932,4443590,585.0,1.0,48.0,8205.128205128205
2021-09-22,9,Wien,164363,2407,154045,304.0,90,19140051,12330970,6809081,153170.0,1.0,408.0,266.37069922308547
2021-09-22,10,Österreich,730403,10943,698042,873.0,218,84729922,19219531,65510391,181720.0,-3.0,1707.0,939.3572529165749
2021-09-23,1,Burgenland,20002,349,19295,17.0,3,2987236,290344,2696892,302.0,1.0,26.0,8609.271523178808
2021-09-23,2,Kärnten,43598,834,41903,37.0,5,4164685,372728,3791957,739.0,0.0,82.0,11096.075778078484
2021-09-23,3,Niederösterreich,123132,1867,117926,131.0,33,15974469,2297601,13676868,6353.0,5.0,303.0,4769.4002833307095
2021-09-23,4,Oberösterreich,133460,1794,128072,177.0,43,13969796,909852,13059944,3800.0,-1.0,413.0,10868.421052631578
2021-09-23,5,Salzburg,55258,602,53244,47.0,11,5881138,594831,5286307,3933.0,-8.0,103.0,2618.8660055936944
2021-09-23,6,Steiermark,87993,2122,83772,76.0,21,11972366,1009165,10963201,5393.0,-5.0,175.0,3244.9471537177824
2021-09-23,7,Tirol,69610,656,67967,54.0,13,6073232,1146521,4926711,3893.0,-6.0,109.0,2799.89725147701
2021-09-23,8,Vorarlberg,34260,318,33167,15.0,2,4748328,292436,4455892,504.0,-1.0,62.0,12301.587301587302
2021-09-23,9,Wien,164844,2411,154784,306.0,89,19262797,12447057,6815740,116087.0,2.0,481.0,414.3444141032157
2021-09-23,10,Österreich,732157,10953,700130,860.0,220,85034047,19360535,65673512,141004.0,-13.0,1754.0,1243.9363422314261
2021-09-24,1,Burgenland,20032,349,19338,16.0,3,3000453,292680,2707773,2336.0,-1.0,30.0,1284.2465753424658
2021-09-24,2,Kärnten,43694,834,42015,38.0,5,4174731,377647,3797084,4919.0,1.0,96.0,1951.6161821508438
2021-09-24,3,Niederösterreich,123442,1869,118425,123.0,32,16023008,2302922,13720086,5321.0,-8.0,310.0,5825.972561548581
2021-09-24,4,Oberösterreich,133982,1794,128541,177.0,43,14031301,913279,13118022,3427.0,0.0,522.0,15231.981324773855
2021-09-24,5,Salzburg,55358,602,53387,47.0,12,5918756,601797,5316959,6966.0,0.0,100.0,1435.5440712029858
2021-09-24,6,Steiermark,88204,2123,83968,82.0,23,12023418,1019920,11003498,10755.0,6.0,211.0,1961.8781961878196
2021-09-24,7,Tirol,69746,656,68020,56.0,15,6083368,1152021,4931347,5500.0,2.0,136.0,2472.7272727272725
2021-09-24,8,Vorarlberg,34337,319,33240,15.0,2,4763825,293203,4470622,767.0,0.0,77.0,10039.113428943938
2021-09-24,9,Wien,165507,2415,155409,310.0,91,19368100,12545494,6822606,98437.0,4.0,663.0,673.5272306145047
2021-09-24,10,Österreich,734302,10961,702343,864.0,226,85386960,19498963,65887997,138428.0,4.0,2145.0,1549.5420001733753
2021-09-25,1,Burgenland,20060,349,19380,16.0,3,3007975,294026,2713949,1346.0,0.0,28.0,2080.2377414561665
2021-09-25,2,Kärnten,43797,835,42096,39.0,6,4175177,378093,3797084,446.0,1.0,103.0,23094.170403587443
2021-09-25,3,Niederösterreich,123742,1870,118791,119.0,34,16083856,2308756,13775100,5834.0,-4.0,300.0,5142.2694549194375
2021-09-25,4,Oberösterreich,134342,1794,128981,177.0,43,14108087,914992,13193095,1713.0,0.0,360.0,21015.761821366024
2021-09-25,5,Salzburg,55440,602,53503,47.0,12,5954909,605909,5349000,4112.0,0.0,82.0,1994.1634241245135
2021-09-25,6,Steiermark,88377,2124,84157,82.0,23,12082806,1028479,11054327,8559.0,0.0,173.0,2021.2641663745765
2021-09-25,7,Tirol,69815,656,68125,56.0,15,6092228,1155433,4936795,3412.0,0.0,69.0,2022.274325908558
2021-09-25,8,Vorarlberg,34366,319,33240,15.0,2,4781858,293847,4488011,644.0,0.0,29.0,4503.105590062112
2021-09-25,9,Wien,165951,2420,155409,309.0,91,19450233,12618771,6831462,73277.0,-1.0,444.0,605.9200021834955
2021-09-25,10,Österreich,735890,10969,703682,860.0,229,85737129,19598306,66138823,99343.0,-4.0,1588.0,1598.502159185851
2021-09-26,1,Burgenland,20074,349,19406,16.0,3,3015843,295776,2720067,1750.0,0.0,14.0,800.0
2021-09-26,2,Kärnten,43885,835,42209,49.0,8,4175823,378739,3797084,646.0,10.0,88.0,13622.291021671826
2021-09-26,3,Niederösterreich,123944,1872,119137,121.0,34,16139866,2314037,13825829,5281.0,2.0,202.0,3825.033137663321
2021-09-26,4,Oberösterreich,134635,1795,129409,183.0,43,14181581,916884,13264697,1892.0,6.0,293.0,15486.257928118393
2021-09-26,5,Salzburg,55503,602,53614,47.0,12,5983335,608927,5374408,3018.0,0.0,63.0,2087.475149105368
2021-09-26,6,Steiermark,88514,2124,84271,82.0,23,12125933,1035326,11090607,6847.0,0.0,137.0,2000.8762961881116
2021-09-26,7,Tirol,69907,658,68264,56.0,15,6100023,1157993,4942030,2560.0,0.0,92.0,3593.75
2021-09-26,8,Vorarlberg,34406,319,33383,21.0,5,4794499,294400,4500099,553.0,6.0,40.0,7233.273056057867
2021-09-26,9,Wien,166334,2422,155409,309.0,91,19516672,12674304,6842368,55533.0,0.0,383.0,689.6800100840942
2021-09-26,10,Österreich,737202,10976,705102,884.0,234,86033575,19676386,66357189,78080.0,24.0,1312.0,1680.327868852459
2021-09-27,1,Burgenland,20119,349,19436,18.0,3,3024110,297528,2726582,1752.0,2.0,45.0,2568.4931506849316
2021-09-27,2,Kärnten,43982,836,42268,48.0,7,4182277,379595,3802682,856.0,-1.0,97.0,11331.775700934579
2021-09-27,3,Niederösterreich,124178,1874,119395,120.0,33,16181333,2319682,13861651,5645.0,-1.0,234.0,4145.261293179805
2021-09-27,4,Oberösterreich,134980,1797,129921,171.0,44,14236904,925717,13311187,8833.0,-12.0,345.0,3905.807766330805
2021-09-27,5,Salzburg,55665,603,53686,46.0,12,6011103,610839,5400264,1912.0,-1.0,162.0,8472.803347280334
2021-09-27,6,Steiermark,88693,2125,84477,90.0,23,12158956,1037993,11120963,2667.0,8.0,179.0,6711.661042369704
2021-09-27,7,Tirol,70015,658,68426,58.0,17,6107191,1161353,4945838,3360.0,2.0,108.0,3214.285714285714
2021-09-27,8,Vorarlberg,34455,319,33479,18.0,5,4807727,294789,4512938,389.0,-3.0,49.0,12596.401028277634
2021-09-27,9,Wien,166676,2425,156772,323.0,96,19682253,12833788,6848465,159484.0,14.0,342.0,214.4415740763964
2021-09-27,10,Österreich,738763,10986,707860,892.0,240,86391854,19861284,66530570,184898.0,8.0,1561.0,844.2492617551299
2021-09-28,1,Burgenland,20166,349,19485,18.0,4,3029278,298055,2731223,527.0,0.0,47.0,8918.406072106261
2021-09-28,2,Kärnten,44092,836,42357,52.0,9,4183171,380489,3802682,894.0,4.0,110.0,12304.250559284117
2021-09-28,3,Niederösterreich,124527,1876,119786,121.0,32,16223977,2325270,13898707,5588.0,1.0,349.0,6245.526127415891
2021-09-28,4,Oberösterreich,135549,1802,130245,165.0,38,14286405,929557,13356848,3840.0,-6.0,569.0,14817.708333333334
2021-09-28,5,Salzburg,55797,603,53853,47.0,11,6034617,615722,5418895,4883.0,1.0,132.0,2703.2561949621136
2021-09-28,6,Steiermark,88993,2125,84679,89.0,23,12233342,1050386,11182956,12393.0,-1.0,300.0,2420.721374969741
2021-09-28,7,Tirol,70121,658,68462,53.0,16,6129012,1166760,4962252,5407.0,-5.0,106.0,1960.4216756056962
2021-09-28,8,Vorarlberg,34510,319,33538,16.0,5,4819101,295627,4523474,838.0,-2.0,55.0,6563.245823389021
2021-09-28,9,Wien,167291,2430,157664,309.0,88,19812048,12951172,6860876,117384.0,-14.0,615.0,523.9214884481701
2021-09-28,10,Österreich,741046,10998,710069,870.0,226,86750951,20013038,66737913,151754.0,-22.0,2283.0,1504.4084505186024
2021-09-29,1,Burgenland,20209,349,19521,18.0,4,3037057,300556,2736501,2501.0,0.0,43.0,1719.312275089964
2021-09-29,2,Kärnten,44242,836,42452,46.0,7,4294149,381116,3913033,627.0,-6.0,150.0,23923.444976076556
2021-09-29,3,Niederösterreich,124869,1880,120086,124.0,32,16264417,2331742,13932675,6472.0,3.0,342.0,5284.301606922126
2021-09-29,4,Oberösterreich,136001,1803,130505,159.0,36,14343254,933742,13409512,4185.0,-6.0,452.0,10800.47789725209
2021-09-29,5,Salzburg,55967,603,53976,42.0,8,6056128,619411,5436717,3689.0,-5.0,170.0,4608.294930875576
2021-09-29,6,Steiermark,89233,2127,84866,90.0,23,12269782,1058169,11211613,7783.0,1.0,240.0,3083.6438391365796
2021-09-29,7,Tirol,70252,659,68543,57.0,15,6135526,1169775,4965751,3015.0,4.0,131.0,4344.941956882255
2021-09-29,8,Vorarlberg,34557,319,33609,16.0,5,4831072,296154,4534918,527.0,0.0,47.0,8918.406072106261
2021-09-29,9,Wien,167765,2433,158286,299.0,90,19953434,13079984,6873450,128812.0,-10.0,474.0,367.9781386827314
2021-09-29,10,Österreich,743095,11009,711844,851.0,220,87184819,20170649,67014170,157611.0,-19.0,2049.0,1300.0361649884844
2021-09-30,1,Burgenland,20228,349,19539,18.0,4,3042929,301816,2741113,1260.0,0.0,19.0,1507.936507936508
2021-09-30,2,Kärnten,44375,838,42519,52.0,7,4295428,382276,3913152,1160.0,6.0,133.0,11465.51724137931
2021-09-30,3,Niederösterreich,125149,1881,120376,123.0,32,16297684,2336960,13960724,5218.0,-1.0,280.0,5366.04062859333
2021-09-30,4,Oberösterreich,136454,1803,130853,154.0,36,14391026,938123,13452903,4381.0,-5.0,453.0,10340.104998858707
2021-09-30,5,Salzburg,56108,603,54117,40.0,11,6077355,623272,5454083,3861.0,-2.0,141.0,3651.9036519036517
2021-09-30,6,Steiermark,89450,2127,85066,95.0,21,12305676,1063795,11241881,5626.0,5.0,217.0,3857.092072520441
2021-09-30,7,Tirol,70349,659,68685,57.0,15,6140747,1171780,4968967,2005.0,0.0,97.0,4837.905236907731
2021-09-30,8,Vorarlberg,34641,319,33656,14.0,5,4843066,296776,4546290,622.0,-2.0,84.0,13504.823151125402
2021-09-30,9,Wien,168210,2435,158951,295.0,92,20081163,13195914,6885249,115930.0,-4.0,445.0,383.8523246786854
2021-09-30,10,Österreich,744964,11014,713762,848.0,223,87475074,20310712,67164362,140063.0,-3.0,1869.0,1334.3995202159028
2021-10-01,1,Burgenland,20261,350,19569,17.0,2,3052943,303204,2749739,1388.0,-1.0,33.0,2377.521613832853
2021-10-01,2,Kärnten,44526,839,42586,48.0,8,4305323,387309,3918014,5033.0,-4.0,151.0,3000.198688654878
2021-10-01,3,Niederösterreich,125388,1881,120675,119.0,30,16347863,2342675,14005188,5715.0,-4.0,239.0,4181.977252843394
2021-10-01,4,Oberösterreich,136938,1806,131309,154.0,36,14448973,942008,13506965,3885.0,0.0,484.0,12458.172458172457
2021-10-01,5,Salzburg,56228,603,54233,37.0,7,6103600,628117,5475483,4845.0,-3.0,120.0,2476.780185758514
2021-10-01,6,Steiermark,89651,2127,85206,99.0,21,12352857,1072094,11280763,8299.0,4.0,201.0,2421.978551632727
2021-10-01,7,Tirol,70483,660,68718,57.0,18,6150199,1175835,4974364,4055.0,0.0,134.0,3304.5622688039457
2021-10-01,8,Vorarlberg,34695,320,33718,14.0,5,4858143,297551,4560592,775.0,0.0,54.0,6967.741935483871
2021-10-01,9,Wien,168210,2435,158951,295.0,92,20081163,13195914,6885249,0.0,0.0,0.0,409.9341972206283
2021-10-01,10,Österreich,746380,11021,714965,840.0,219,87701064,20344707,67356357,33995.0,-8.0,1416.0,4165.318429180762
2021-10-02,1,Burgenland,20290,350,19607,17.0,2,3058457,304722,2753735,1518.0,0.0,29.0,1910.4084321475625
2021-10-02,2,Kärnten,44617,839,42660,49.0,8,4305917,387903,3918014,594.0,1.0,91.0,15319.86531986532
2021-10-02,3,Niederösterreich,125740,1882,120931,122.0,33,16400180,2348634,14051546,5959.0,3.0,352.0,5907.031381104212
2021-10-02,4,Oberösterreich,137356,1806,131707,154.0,36,14517030,943505,13573525,1497.0,0.0,418.0,27922.511690046762
2021-10-02,5,Salzburg,56287,603,54318,37.0,7,6134666,632533,5502133,4416.0,0.0,59.0,1336.0507246376812
2021-10-02,6,Steiermark,89979,2129,85348,99.0,21,12399955,1073082,11326873,988.0,0.0,328.0,33198.38056680162
2021-10-02,7,Tirol,70563,660,68839,57.0,18,6158145,1178662,4979483,2827.0,0.0,80.0,2829.854969932791
2021-10-02,8,Vorarlberg,34721,320,33718,14.0,5,4874252,297902,4576350,351.0,0.0,26.0,7407.407407407408
2021-10-02,9,Wien,168897,2437,159963,271.0,88,20261186,13353477,6907709,157563.0,-24.0,687.0,436.01606976257114
2021-10-02,10,Österreich,748450,11026,717091,820.0,218,88109788,20520420,67589368,175713.0,-20.0,2070.0,1178.057400420003
2021-10-03,1,Burgenland,20329,350,19626,17.0,2,3062457,305232,2757225,510.0,0.0,39.0,7647.058823529412
2021-10-03,2,Kärnten,44724,839,42764,58.0,10,4306716,388702,3918014,799.0,9.0,107.0,13391.739674593242
2021-10-03,3,Niederösterreich,125875,1887,121218,116.0,29,16449658,2353834,14095824,5200.0,-6.0,135.0,2596.153846153846
2021-10-03,4,Oberösterreich,137676,1806,132105,162.0,38,14586432,945790,13640642,2285.0,8.0,320.0,14004.37636761488
2021-10-03,5,Salzburg,56404,603,54392,37.0,7,6159640,635563,5524077,3030.0,0.0,117.0,3861.3861386138615
2021-10-03,6,Steiermark,90180,2129,85511,99.0,21,12450394,1087801,11362593,14719.0,0.0,201.0,1365.5819009443576
2021-10-03,7,Tirol,70616,661,69016,57.0,18,6165018,1180770,4984248,2108.0,0.0,53.0,2514.231499051233
2021-10-03,8,Vorarlberg,34761,320,33820,19.0,6,4886927,298393,4588534,491.0,5.0,40.0,8146.639511201629
2021-10-03,9,Wien,169289,2439,160427,259.0,89,20329666,13409525,6920141,56048.0,-12.0,392.0,699.4005138452754
2021-10-03,10,Österreich,749854,11034,718879,824.0,220,88396908,20605610,67791298,85190.0,4.0,1404.0,1648.0807606526587
2021-10-04,1,Burgenland,20348,350,19656,18.0,1,3067124,305817,2761307,585.0,1.0,19.0,3247.863247863248
2021-10-04,2,Kärnten,44796,839,42861,62.0,11,4312759,389482,3923277,780.0,4.0,72.0,9230.76923076923
2021-10-04,3,Niederösterreich,126124,1891,121489,115.0,33,16490147,2359424,14130723,5590.0,-1.0,249.0,4454.3828264758495
2021-10-04,4,Oberösterreich,138035,1810,132553,154.0,40,14640596,952973,13687623,7183.0,-8.0,359.0,4997.911736043436
2021-10-04,5,Salzburg,56483,606,54508,35.0,11,6186865,637294,5549571,1731.0,-2.0,79.0,4563.835932986713
2021-10-04,6,Steiermark,90360,2130,85792,120.0,20,12483984,1089433,11394551,1632.0,21.0,180.0,11029.411764705883
2021-10-04,7,Tirol,70715,663,69068,54.0,18,6181874,1183014,4998860,2244.0,-3.0,99.0,4411.764705882353
2021-10-04,8,Vorarlberg,34788,320,33902,22.0,6,4898655,298629,4600026,236.0,3.0,27.0,11440.677966101695
2021-10-04,9,Wien,169490,2440,160758,292.0,92,20500300,13576393,6923907,166868.0,33.0,201.0,120.45449097490231
